slug,name,oneLiner,description,category,logoUrl,websiteUrl,docsUrl,pricingUrl,apiType,authMethod,hasFreeTier,sdkLanguages,hasWebhooks,aiCapabilities,aiDifficulty,starterPrompt,mcpReady,isFeatured,alternativeTo,integrations
salesflare,Salesflare,Intelligent CRM for small and medium-sized B2B businesses.,"Salesflare is an intelligent CRM that automates data entry and helps B2B teams manage their sales pipeline more effectively. It uses AI to automatically track customer interactions (emails, meetings, calls) and enrich contact data from social profiles and public sources. Salesflare is designed to be zero-adoption, allowing reps to focus on selling while the CRM handles all the administrative 'grunt work' of maintaining accurate records.",CRM,/logos/salesflare.svg,https://salesflare.com,https://api.salesflare.com/,https://salesflare.com/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""Automated Data Enrichment"", ""AI Interaction Tracking"", ""Smart Lead Prioritization""]",Beginner-Friendly,"Claude, check my Salesflare pipeline and identify any deals that haven't had any interaction in the last 7 days.",false,false,"[""HubSpot"", ""Pipedrive"", ""Zoho CRM""]",
brainshark,Brainshark,Sales enablement and readiness platform for training and content.,"Brainshark (now part of Bigtincan) is a leading sales enablement platform that specializes in training, coaching, and content management. It uses AI to provide reps with personalized learning experiences and automated coaching feedback. Brainshark helps sales leaders ensure that their teams are 'always ready' through data-driven training modules, video coaching, and real-time insights into rep proficiency and content performance.",Sales Enablement,/logos/brainshark.svg,https://brainshark.com,https://brainshark.com,https://brainshark.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI Sales Coaching Feedback"", ""Automated Training Personalization"", ""Enablement Analytics Intelligence""]",Intermediate,"Claude, show me our Brainshark readiness report for the new 'Product X' launch and identify any reps who haven't completed the training.",false,false,"[""Mindtickle"", ""HighSpot"", ""Showpad""]",
ambition,Ambition,Sales coaching and gamification platform for performance motivation.,"Ambition is an AI-powered sales coaching and gamification platform that helps revenue teams drive higher levels of performance. It uses AI to provide managers with insights into rep activity, identify coaching opportunities, and automate sales contests and leaderboards. Ambition focus on building a culture of accountability and motivation, helping teams achieve their goals through real-time feedback and data-driven gamification.",Sales Enablement,/logos/ambition.svg,https://ambition.com,https://ambition.com,https://ambition.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI Sales Coaching Analytics"", ""Automated Performance Gamification"", ""Predictive Rep Performance Insights""]",Intermediate,"Claude, use Ambition to create a new sales contest for this month that rewards reps for booking high-value discovery calls.",false,false,"[""Saleshood"", ""Xactly"", ""Spiff""]",
breadcrumbs,Breadcrumbs,Lead scoring and revenue acceleration platform powered by AI.,"Breadcrumbs is an AI-driven lead scoring platform that helps sales and marketing teams identify their best opportunities. It uses machine learning to analyze historical data and create dynamic lead scoring models that predict conversion probability. Breadcrumbs helps teams prioritize their efforts, shorten sales cycles, and drive higher levels of revenue growth by ensuring that reps are always focused on the highest-value leads.",Analytics,/logos/breadcrumbs.svg,https://breadcrumbs.io,https://breadcrumbs.io/docs,https://breadcrumbs.io/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""Predictive Lead Scoring"", ""AI Revenue Acceleration Analytics"", ""Dynamic Lead Prioritization""]",Intermediate,"Claude, use Breadcrumbs to identify which of our current MQLs have the highest probability of converting to a closed deal this month.",false,false,"[""6sense"", ""MadKudu"", ""Infer""]",
copy-ai,Copy.ai,The GTM AI platform for automating sales and marketing workflows.,"Copy.ai is an enterprise-grade AI platform designed to automate GTM (Go-To-Market) workflows. For sales teams, it offers powerful tools for personalized outreach, content generation, and prospect research. Copy.ai's AI can analyze vast amounts of data to generate highly relevant sales copy, summaries, and talking points, helping revenue teams scale their operations and achieve higher engagement rates through intelligent automation.",Sales Enablement,/logos/copyai.svg,https://copy.ai,https://docs.copy.ai/,https://www.copy.ai/pricing,"[""REST""]","[""API Key""]",,,,,,,,,,[]
supernormal,Supernormal,AI meeting notetaker for automated sales and customer success notes.,"Supernormal is an AI meeting assistant that automatically transcribes and summarizes your video calls. It is designed to save sales and customer success teams hours of manual work by generating high-quality meeting notes, action items, and follow-up emails. Supernormal integrates with major conferencing tools and CRMs, ensuring that critical customer insights are always documented and shared efficiently across the team.",Conversation Intelligence,/logos/supernormal.svg,https://supernormal.com,https://supernormal.com,https://supernormal.com/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Meeting Summarization"", ""Automated Action Item Extraction"", ""CRM Meeting Note Sync""]",Beginner-Friendly,"Claude, summarize the key action items from my last Supernormal meeting and draft a follow-up email for the prospect.",false,false,"[""tl;dv"", ""Otter.ai"", ""Fireflies.ai""]",
nimble,Nimble,Social CRM for relationship management and sales automation.,"Nimble is a social-centric CRM that helps teams manage their relationships more effectively by aggregating social signals and contact data in one place. It uses AI to provide 'Relationship Intelligence'—surfacing relevant information about prospects from social media and the web. Nimble focus on making CRM simple and actionable, helping reps build stronger connections and grow their business through social selling and intelligent relationship management.",CRM,/logos/nimble.svg,https://nimble.com,https://www.nimble.com/developer/api/,https://www.nimble.com/pricing/,"[""REST""]","[""API Key""]",true,[],true,"[""AI Relationship Intelligence"", ""Social Profile Enrichment"", ""Automated Contact Updates""]",Beginner-Friendly,"Claude, use the Nimble API to enrich this contact with their latest LinkedIn activity and current job title.",false,false,"[""HubSpot"", ""Pipedrive"", ""Salesforce""]",
salesmate,Salesmate,AI-powered CRM and revenue operating system for high-growth teams.,"Salesmate is an all-in-one AI CRM platform designed to help sales teams automate their outreach, manage pipelines, and provide seamless support. It features 'Skara,' an AI assistant that boosts productivity by automating manual tasks and providing real-time insights. Salesmate includes a built-in phone system, multi-channel sequences, and advanced analytics, making it a comprehensive solution for companies looking to scale their GTM strategy with AI-driven automation.",CRM,/logos/salesmate.svg,https://salesmate.io,https://apidocs.salesmate.io/,https://www.salesmate.io/pricing/,"[""REST""]","[""API Key""]",true,[],true,"[""Skara AI Sales Assistant"", ""Automated Multi-channel Sequences"", ""Predictive Revenue Analytics""]",Beginner-Friendly,"Claude, use the Salesmate API to identify all deals that haven't had any activity in the last 5 days and assign a follow-up task to the owner.",false,true,"[""HubSpot"", ""Pipedrive"", ""Salesforce""]",
veloxy,Veloxy,AI sales assistant for field sales and relationship management.,"Veloxy is an AI-powered sales platform that helps field sales teams manage their territories and relationships more effectively. It uses AI to provide reps with real-time alerts, prioritize leads based on proximity and intent, and automate CRM data entry from mobile devices. Veloxy focuses on increasing rep productivity 'in the field' by ensuring they have the right information and can execute outreach seamlessly while on the move.",Sales Engagement,/logos/veloxy.svg,https://veloxy.io,https://veloxy.io,https://veloxy.io/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""AI Location-based Prospecting"", ""Automated CRM Data Sync"", ""Predictive Relationship Intelligence""]",Beginner-Friendly,"Claude, use Veloxy to identify all prospects within a 10-mile radius of my current location who have shown intent in the last 30 days.",false,false,"[""Spotio"", ""Salesforce Maps"", ""Badger Maps""]",
oliv,Oliv,AI sales assistant for meeting preparation and pipeline hygiene.,"Oliv is an AI-powered workspace that helps sales teams prepare for meetings and maintain a clean pipeline. It uses AI to analyze CRM data and provide reps with 'pre-flight' checklists, competitive battlecards, and relevant talk tracks before every call. Oliv also automates post-meeting tasks, such as updating deal stages and creating follow-up emails, ensuring that CRM data is always accurate and reps are always prepared.",Operations,/logos/oliv.svg,https://oliv.ai,https://oliv.ai,https://oliv.ai,"[""REST""]","[""API Key""]",false,[],true,"[""AI Meeting Prep Intelligence"", ""Automated Pipeline Hygiene"", ""Real-time Sales Battlecards""]",Beginner-Friendly,"Claude, use Oliv to prepare a briefing for my next meeting with 'Acme Corp', including their recent funding news and our top three competitors.",false,false,"[""Scratchpad"", ""Dooly"", ""Momentum""]",
dataparrot,DataParrot,AI-powered data enrichment and prospecting tool for B2B teams.,DataParrot is an AI-driven platform that helps sales teams find verified B2B contacts and enrich their existing lists with real-time data. It uses AI to crawl the web and social media for the most accurate information on companies and individuals. DataParrot's focus is on providing high-quality data that helps reps improve their outreach engagement and drive more pipeline through targeted prospecting.,Enrichment,/logos/dataparrot.svg,https://dataparrot.ai,https://dataparrot.ai,https://dataparrot.ai,"[""REST""]","[""API Key""]",true,[],true,"[""AI Data Enrichment"", ""B2B Contact Discovery"", ""Real-time Web Data Extraction""]",Beginner-Friendly,"Claude, use DataParrot to find the direct mobile numbers for the heads of marketing at this list of 20 target companies.",false,false,"[""Clearbit"", ""Apollo.io"", ""Lusha""]",
highspot,Highspot,"The leading sales enablement platform for content, training, and coaching.","Highspot is a comprehensive sales enablement platform that uses AI to help teams find, share, and track the most effective sales content. It features 'Content Genomics' to organize assets and 'Highspot Copilot' to provide reps with real-time recommendations. Highspot also includes robust training and coaching modules, helping revenue leaders ensure that their teams are proficient and their content is driving the best possible revenue outcomes.",Sales Enablement,/logos/highspot.svg,https://highspot.com,https://highspot.com,https://highspot.com,"[""REST""]","[""API Key""]",false,[],true,"[""Content Genomics AI"", ""AI-powered Sales Coaching"", ""Predictive Content Recommendations""]",Advanced,"Claude, analyze our Highspot content usage data and tell me which case studies have the highest correlation with won deals in the 'Enterprise' segment.",false,true,"[""Showpad"", ""Seismic"", ""Mindtickle""]",
1up-ai,1up,AI sales assistant for instant customer answers and competitive intel.,"1up is an AI-powered sales assistant that provides reps with instant answers to customer questions and real-time competitive intelligence. It uses AI to ingest company knowledge (docs, wikis, etc.) and surfaces the most relevant information during calls or while drafting emails. 1up focus on making reps more knowledgeable and confident, helping them handle tough objections and win more deals by having the right data at their fingertips.",Sales Enablement,/logos/1up.svg,https://1up.ai,https://1up.ai,https://1up.ai,"[""REST""]","[""API Key""]",false,[],true,"[""AI Knowledge Retrieval"", ""Real-time Competitive Intel"", ""Automated Objection Handling""]",Intermediate,"Claude, use 1up to find our latest security compliance docs and summarize the key points for a prospect in the healthcare industry.",false,false,"[""Gong"", ""Guru"", ""Chorus.ai""]",
verse,Verse,AI-powered lead conversion and engagement platform.,"Verse uses conversational AI to engage, qualify, and convert inbound leads 24/7. Its AI assistants interact with leads via SMS and web chat, answering questions and booking meetings for the sales team. Verse focus on 'speed-to-lead,' ensuring that every prospect is engaged immediately and high-intent buyers are handed off to human reps at the perfect moment, helping companies maximize their marketing ROI.",Sales Engagement,/logos/verse.svg,https://verse.ai,https://verse.ai,https://verse.ai,"[""REST""]","[""API Key""]",false,[],true,"[""Conversational AI Lead Qualification"", ""24/7 Automated Engagement"", ""AI Appointment Scheduling""]",Intermediate,"Claude, configure my Verse assistant to qualify leads based on their budget and timeline before booking them on my calendar.",false,false,"[""Drift"", ""Intercom"", ""Conversica""]",
pipeline,Pipeline,AI sales platform for automated prospecting and outbound outreach.,"Pipeline (withpipeline.com) is an AI-driven sales platform that helps teams automate their outbound prospecting. It uses AI to identify high-quality leads, research their needs, and execute personalized outreach across multiple channels. Pipeline focuses on simplifying the outbound process and providing a scalable solution for generating high-intent meetings for sales and marketing teams through intelligent automation.",Sales Engagement,/logos/pipeline.svg,https://withpipeline.com/,https://withpipeline.com/,https://withpipeline.com/,"[""REST""]","[""API Key""]",false,[],true,"[""AI Lead Discovery"", ""Automated Outbound Sequences"", ""Personalized Message Drafting""]",Beginner-Friendly,"Claude, set up a new campaign in Pipeline targeting 'Heads of Sales' at tech companies with more than 100 employees.",false,false,"[""Salesloft"", ""Outreach"", ""Reply.io""]",
sellestial,Sellestial,AI-driven sales engagement and personalization platform.,"Sellestial is an AI-powered platform that helps sales teams personalize their outreach at scale. It uses AI to analyze prospect data and generate tailored messages for email and social media. Sellestial focus on improving engagement rates by ensuring that every interaction is relevant and timely, helping reps build stronger relationships and drive more revenue through data-driven AI insights.",Sales Engagement,/logos/sellestial.svg,https://sellestial.com,https://sellestial.com,https://sellestial.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI Outreach Personalization"", ""Engagement Predictive Analytics"", ""Automated Outbound Sequences""]",Beginner-Friendly,"Claude, use Sellestial to generate a personalized introductory line for each of these 50 prospects based on their recent LinkedIn activity.",false,false,"[""Reachy"", ""Salee AI"", ""Twain""]",
accent-technologies,Accent Technologies,Sales enablement and revenue intelligence platform for enterprises.,"Accent Technologies provides an enterprise-grade platform that combines sales enablement and revenue intelligence. It uses AI to optimize content management, provide deal hygiene insights, and automate sales coaching. Accent's goal is to give large sales organizations the visibility and tools they need to improve their sales performance and drive more predictable revenue through data-driven enablement and intelligence.",Sales Enablement,/logos/accent.svg,https://accent-technologies.com,https://accent-technologies.com,https://accent-technologies.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI-powered Revenue Intelligence"", ""Enterprise Sales Enablement"", ""Predictive Deal Scoring""]",Advanced,"Claude, show me our Accent Technologies deal health report and highlight any large enterprise deals that have stalled in the last 14 days.",false,false,"[""Highspot"", ""Showpad"", ""Clari""]",
mediafly,Mediafly,"Revenue enablement platform for content, value selling, and analytics.","Mediafly is a revenue enablement platform that helps sales and marketing teams engage buyers more effectively. It uses AI to organize sales content, provide value selling tools (like ROI calculators), and analyze buyer engagement. Mediafly focus on helping reps deliver high-impact, data-driven pitches that move deals forward, while giving leadership the insights they need to optimize their GTM strategy.",Sales Enablement,/logos/mediafly.svg,https://mediafly.com,https://mediafly.com,https://mediafly.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI Content Personalization"", ""Value Selling ROI Calculators"", ""Predictive Buyer Engagement Analytics""]",Intermediate,"Claude, use the Mediafly ROI calculator to generate a custom value case for this prospect based on their current annual spend.",false,true,"[""Highspot"", ""Showpad"", ""Seismic""]",
structurely,Structurely,AI conversational assistant for real estate and mortgage sales.,"Structurely is an AI-powered platform that provides conversational assistants for the real estate and mortgage industries. It uses AI to engage and qualify inbound leads via SMS and web chat, ensuring that every prospect is responded to immediately. Structurely's AI focus on identifying high-intent buyers and sellers and booking appointments for agents, helping them scale their operations and increase their conversion rates.",Sales Engagement,/logos/structurely.svg,https://structurely.com,https://structurely.com,https://structurely.com,"[""REST""]","[""API Key""]",false,[],true,"[""Real Estate Conversational AI"", ""Automated Lead Qualification"", ""AI Appointment Booking""]",Intermediate,"Claude, check my Structurely dashboard and identify all leads from yesterday that were qualified as 'Ready to Sell'.",false,false,"[""Verse"", ""Drift"", ""Intercom""]",
cresta,Cresta,Real-time AI coaching and intelligence for contact centers.,"Cresta is an AI-powered platform that provides real-time coaching and intelligence to contact center agents. It uses AI to listen to conversations and surface the best responses, objection handles, and talk tracks from top-performing reps. Cresta focus on scaling sales and support excellence, helping large teams improve their conversion rates, customer satisfaction, and overall efficiency through real-time AI guidance.",Conversation Intelligence,/logos/cresta.svg,https://cresta.com,https://cresta.com,https://cresta.com,"[""REST""]","[""API Key""]",false,[],true,"[""Real-time Call Coaching"", ""AI-powered Response Suggestions"", ""Enterprise Sales Performance Analytics""]",Advanced,"Claude, use Cresta to identify the top three objections our agents are facing this week and draft a new talk track to handle them.",false,true,"[""Gong"", ""Chorus.ai"", ""Revenue.io""]",
sailes,Sailes,AI 'Sailebots' for autonomous prospecting and lead generation.,"Sailes provides autonomous AI 'Sailebots' designed to handle the entire top-of-funnel sales process. The AI researches prospects, executes multi-channel outreach, and manages the initial conversation to qualify leads. Sailes focus on achieving human-level performance in prospecting, allowing sales teams to scale their pipeline generation without manual effort through autonomous AI agents.",Sales Engagement,/logos/sailes.svg,https://sailes.com,https://sailes.com,https://sailes.com,"[""REST""]","[""API Key""]",false,[],true,"[""Autonomous AI Sailebots"", ""Hyper-personalized Prospecting"", ""Automated Conversation Management""]",AI-Native,"Claude, deploy a Sailes Sailebot to target VPs of Operations at manufacturing companies and start booking discovery calls.",false,false,"[""11x"", ""Artisan"", ""Salesforge""]",
aisdr,AI SDR,AI-powered autonomous sales development representative.,"AI SDR (aisdr.com) is an autonomous platform that handles the entire sales development workflow. It uses AI to identify prospects, research their companies, and send personalized outreach via email and social media. AI SDR focus on scaling outbound operations by automating the 'grunt work' of lead generation and providing a consistent flow of qualified meetings for sales teams through intelligent automation.",Sales Engagement,/logos/aisdr.svg,https://aisdr.com,https://aisdr.com,https://aisdr.com,"[""REST""]","[""API Key""]",false,[],true,"[""Autonomous AI SDR"", ""Personalized Outreach Automation"", ""AI Lead Discovery""]",AI-Native,"Claude, set up AI SDR to target CTOs in the healthcare sector and draft a personalized intro email for each based on their company's latest news.",false,false,"[""11x"", ""Artisan"", ""Salesforge""]",
regie-ai,Regie.ai,GTM AI platform for automating sales sequences and content generation.,"Regie.ai is an enterprise-grade GTM platform that uses AI to automate the creation of sales sequences and personalized outreach content. It integrates with major sales engagement platforms (like Salesloft and Outreach) to provide reps with AI-generated emails, call scripts, and LinkedIn messages tailored to their specific ICPs and personas. Regie.ai focuses on scaling high-quality outreach and ensuring that every message is data-driven and aligned with best practices.",Sales Enablement,/logos/regieai.svg,https://regie.ai,https://docs.regie.ai/,https://www.regie.ai/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Sequence Generation"", ""Personalized Content Drafting"", ""Persona-based Outreach Optimization""]",Intermediate,"Claude, use Regie.ai to create a 5-step outbound sequence for a 'Cloud Security' product targeting CTOs in the finance sector.",false,true,"[""Jasper"", ""Lavender"", ""Copy.ai""]",
meetz-ai,Meetz,AI sales assistant for seamless meeting scheduling and coordination.,"Meetz is an AI-powered sales assistant that handles the back-and-forth of meeting scheduling. It uses conversational AI to interact with prospects, identify the best times to meet, and automatically add appointments to the sales rep's calendar. Meetz focus on reducing friction in the sales process and ensuring that discovery calls and demos are booked as quickly as possible, helping teams increase their speed-to-lead and conversion rates.",Scheduling,/logos/meetz.svg,https://meetz.ai,https://meetz.ai,https://meetz.ai,"[""REST""]","[""API Key""]",false,[],true,"[""Conversational AI Scheduling"", ""Automated Calendar Coordination"", ""Multi-participant Meeting Booking""]",Beginner-Friendly,"Claude, tell Meetz to find a time for a 30-minute discovery call with this prospect next Tuesday or Wednesday morning.",false,false,"[""Calendly"", ""Chili Piper"", ""Reclaim.ai""]",
alore,Alore,AI-powered sales automation platform for CRM and outbound outreach.,"Alore is an all-in-one sales platform that combines a powerful CRM with automated outbound outreach tools. It uses AI to identify prospects, find their contact information, and execute personalized multi-channel sequences. Alore focus on providing a unified environment for sales teams to manage their entire pipeline, from initial lead discovery to closing, with intelligent automation helping to scale their efforts and improve performance.",CRM,/logos/alore.svg,https://alore.io,https://alore.io,https://alore.io,"[""REST""]","[""API Key""]",true,[],true,"[""AI Lead Discovery"", ""Automated Multi-channel Sequences"", ""CRM Data Enrichment AI""]",Beginner-Friendly,"Claude, use Alore to find the email addresses for this list of 50 LinkedIn profiles and add them to a new outreach campaign.",false,false,"[""HubSpot"", ""Pipedrive"", ""Salesforce""]",
clodura,Clodura,AI-driven sales prospecting and lead enrichment platform.,"Clodura is an AI-powered platform that helps sales teams find high-quality leads and enrich their contact data. It uses AI to analyze market data, technographic signals, and company news to identify prospects with a high propensity to buy. Clodura provides reps with verified contact information and personalized insights, helping them improve their outreach effectiveness and build a more consistent sales pipeline through data-driven intelligence.",Prospecting,/logos/clodura.svg,https://clodura.ai,https://clodura.ai,https://clodura.ai,"[""REST""]","[""API Key""]",true,[],true,"[""AI Sales Intent Discovery"", ""Automated Contact Verification"", ""Predictive Buyer Signal Monitoring""]",Intermediate,"Claude, use Clodura to identify 50 high-intent leads in the 'Cybersecurity' space that have recently updated their tech stack.",false,false,"[""6sense"", ""Apollo.io"", ""Lusha""]",
success-ai,Success.ai,Cold email outreach and lead enrichment platform for sales teams.,"Success.ai is a comprehensive sales outreach platform that focuses on cold email automation and lead enrichment. It provides users with access to a massive B2B database, AI-powered writing assistants for creating personalized emails, and tools for ensuring high deliverability (like inbox warm-up). Success.ai is designed to help teams scale their outbound operations and generate more pipeline with a single, integrated solution for lead discovery and engagement.",Email Outreach,/logos/successai.svg,https://success.ai,https://success.ai,https://www.success.ai/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Cold Email Writing"", ""Predictive Lead Scoring"", ""Automated Deliverability Optimization""]",Beginner-Friendly,"Claude, draft three personalized variations of a cold email in Success.ai for this prospect list and optimize for reply rates.",false,false,"[""Instantly"", ""Smartlead"", ""Lemlist""]",
prospectoo,Prospectoo,AI-powered prospecting and lead generation tool for personalized outreach.,"Prospectoo is an AI-driven sales tool that helps reps find and engage prospects more effectively. it uses AI to identify high-quality leads based on specific criteria and generate personalized outreach messages for email and social media. Prospectoo focuses on making the initial prospecting process more efficient and effective, helping sales teams break through the noise and start more quality conversations through data-driven automation.",Sales Engagement,/logos/prospectoo.svg,https://prospectoo.com,https://prospectoo.com,https://prospectoo.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI-powered Lead Discovery"", ""Personalized Outreach Drafting"", ""Engagement Optimization AI""]",Beginner-Friendly,"Claude, use Prospectoo to identify 50 prospects in the marketing industry and draft a personalized intro email for each.",false,false,"[""Reachy"", ""Salee AI"", ""Salesrobot""]",
exactbuyer,ExactBuyer,AI-driven B2B prospecting and data enrichment platform.,"ExactBuyer is an AI-powered platform that helps sales and marketing teams find their ideal customers and enrich their CRM data. It uses AI to crawl the web and social media for real-time information on companies and individuals, ensuring high data accuracy. ExactBuyer provides advanced search filters and automated enrichment tools, helping teams build high-intent lead lists and drive more revenue through targeted prospecting.",Enrichment,/logos/exactbuyer.svg,https://exactbuyer.com,https://exactbuyer.com,https://exactbuyer.com/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Data Enrichment"", ""B2B Contact Search"", ""Real-time Web Crawling""]",Beginner-Friendly,"Claude, use ExactBuyer to enrich this list of 50 domains with company size, industry, and head of sales contact info.",false,false,"[""Clearbit"", ""Apollo.io"", ""Lusha""]",
prosp-ai,Prosp,AI sales assistant for personalized prospecting and LinkedIn outreach.,Prosp is an AI-powered sales tool designed to help reps scale their personalized outreach on LinkedIn. It uses AI to analyze prospect profiles and generate tailored connection requests and follow-ups that increase engagement. Prosp focus on simplifying the LinkedIn prospecting process by providing reps with smart suggestions and automation tools that maintain a human touch in every interaction.,Sales Engagement,/logos/prosp.svg,https://prosp.ai,https://prosp.ai,https://prosp.ai,"[""REST""]","[""API Key""]",false,[],true,"[""AI LinkedIn Personalization"", ""Automated Outreach Sequences"", ""Smart Lead Management""]",Beginner-Friendly,"Claude, draft a personalized LinkedIn connection request in Prosp for this prospect based on their recent post about AI.",false,false,"[""Reachy"", ""Salee AI"", ""Salesrobot""]",
sparkbase,Sparkbase,AI-powered lead generation and sales intelligence platform.,"Sparkbase is an AI-driven platform that helps companies identify high-intent prospects by monitoring billions of digital signals. It uses AI to detect buyer interest based on technographic changes, job switches, and social signals. Sparkbase provides sales teams with real-time alerts and automated workflows to engage prospects at the perfect moment, helping them build more pipeline and drive revenue through data-driven intelligence.",Prospecting,/logos/sparkbase.svg,https://sparkbase.ai/,https://sparkbase.ai/,https://sparkbase.ai/,"[""REST""]","[""API Key""]",false,[],true,"[""AI Sales Intent Discovery"", ""Predictive Buyer Signal Monitoring"", ""Automated Pipeline Identification""]",Intermediate,"Claude, use Sparkbase to alert me in Slack whenever a target account shows new intent signals related to 'Marketing Automation'.",false,false,"[""6sense"", ""Aptivio"", ""Demandbase""]",
engagetech,EngageTech,Sales intelligence and lead generation platform for revenue growth.,"EngageTech is a sales intelligence platform that helps revenue teams identify their best prospects and optimize their outreach. It uses AI to analyze market data, social signals, and company news to surface high-intent leads. EngageTech provides reps with personalized insights and talking points for every prospect, helping them build stronger relationships and drive more pipeline through data-driven intelligence.",Prospecting,/logos/engagetech.svg,https://engagetech.io,https://engagetech.io,https://engagetech.io,"[""REST""]","[""API Key""]",false,[],true,"[""AI Sales Intent Discovery"", ""Predictive Buyer Insights"", ""Automated Lead Selection""]",Intermediate,"Claude, use EngageTech to find 50 high-intent leads in the fintech sector that have recently secured new funding.",false,false,"[""6sense"", ""Apollo.io"", ""Lusha""]",
lightfield,Lightfield,AI sales assistant for personalized outreach and high-engagement lead gen.,Lightfield is an AI-powered sales platform that helps teams scale their personalized outreach across email and social media. It uses AI to analyze prospect data and generate highly tailored messages that significantly increase engagement rates. Lightfield focus on providing a scalable solution for outbound sales that maintains a high level of human touch and drive more qualified meetings through intelligent automation and creative personalization.,Sales Engagement,/logos/lightfield.svg,https://lightfield.app/,https://lightfield.app/,https://lightfield.app/,"[""REST""]","[""API Key""]",false,[],true,"[""AI Personalized Outreach Generation"", ""Multi-channel Outreach Automation"", ""Engagement Analytics Intelligence""]",Intermediate,"Claude, use Lightfield to generate a personalized introductory email for this prospect based on their company's latest news.",false,false,"[""Reachy"", ""Salee AI"", ""Twain""]",
qwilr,Qwilr,Digital sales room and proposal automation platform for modern B2B sales.,"Qwilr is a digital sales room platform that helps B2B sales teams engage buyers and close deals faster. It replaces static PDFs and email attachments with interactive, branded web pages that can include personalized video, document tracking, and e-signatures. Qwilr uses AI to provide insights into buyer behavior and suggest the best actions to move a deal forward, helping teams improve their win rates and shorten sales cycles through a unified, trackable customer experience.",Documents & Proposals,/logos/qwilr.svg,https://qwilr.com,https://developers.qwilr.com/,https://qwilr.com/pricing,"[""REST""]","[""API Key""]",true,"[""JavaScript"", ""Python""]",true,"[""Buyer Engagement Analytics"", ""Automated Proposal Generation"", ""AI-powered Document Insights""]",Beginner-Friendly,"Claude, use the Qwilr API to notify me when the prospect has viewed the 'Pricing' section of my proposal for more than two minutes.",false,true,"[""PandaDoc"", ""DocuSign"", ""GetAccept""]",
leadzen-ai,Leadzen,AI-powered lead generation and real-time data enrichment platform.,"Leadzen is an AI-driven platform that helps companies identify high-intent prospects by monitoring billions of digital signals. It uses AI to detect buyer interest based on technographic changes, job switches, and social signals. Leadzen provides sales teams with real-time alerts and automated workflows to engage prospects at the perfect moment, helping them build more pipeline and drive revenue through data-driven intelligence.",Prospecting,/logos/leadzen.svg,https://leadzen.ai,https://leadzen.ai,https://leadzen.ai,"[""REST""]","[""API Key""]",true,[],true,"[""AI Sales Intent Discovery"", ""Predictive Buyer Signal Monitoring"", ""Real-time Lead Enrichment AI""]",Intermediate,"Claude, use Leadzen to alert me in Slack whenever a target account shows new intent signals related to 'Marketing Automation'.",false,false,"[""6sense"", ""Aptivio"", ""Demandbase""]",
fluint,Fluint,Sales enablement platform for creating business cases and championing deals.,"Fluint is an AI-powered sales platform that helps reps create compelling business cases and enable their champions to sell internally. It uses AI to analyze customer interactions and draft personalized executive summaries, ROI cases, and mutual action plans. Fluint focus on helping reps navigate complex enterprise sales cycles by providing the documentation and insights needed to win over multiple stakeholders and drive deals to closure.",Sales Enablement,/logos/fluint.svg,https://fluint.io,https://fluint.io,https://fluint.io/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""AI Business Case Generation"", ""Automated Mutual Action Plans"", ""Predictive Deal Outcome Analysis""]",Intermediate,"Claude, summarize my last three Jiminny recordings and identify the key pain points mentioned by the prospects.",false,false,"[""Mediafly"", ""GTM Buddy"", ""Highspot""]",
telescope,Telescope,AI-powered B2B prospecting and lead discovery tool.,"Telescope is an AI-driven sales tool that helps reps find and engage prospects more effectively. it uses AI to identify high-quality leads based on specific criteria and generate personalized messages for email and social media. Telescope focuses on making the initial prospecting process more efficient and effective, helping sales teams break through the noise and start more quality conversations through data-driven automation.",Prospecting,/logos/telescope.svg,https://trytelescope.io/,https://trytelescope.io/,https://trytelescope.io/,"[""REST""]","[""API Key""]",false,[],true,"[""AI-powered Lead Discovery"", ""Personalized Outreach Drafting"", ""Engagement Optimization AI""]",Beginner-Friendly,"Claude, use Telescope to identify 50 prospects in the healthcare industry and draft a personalized intro email for each.",false,false,"[""Reachy"", ""Salee AI"", ""Salesrobot""]",
